CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
29266,MR.,LUCAS,ANDERSON,05-07-1960,S,M,lucas.andersonnobethanalytics.com,80000,5,Partial College,Professional,N
29267,MRS.,JORDAN,PEREZ,19-10-1960,M,F,jordan.pereznobethanalytics.com,80000,5,Partial College,Professional,Y
29268,MR.,MARCUS,THOMAS,22-05-1960,M,M,marcus.thomasnobethanalytics.com,90000,4,High School,Professional,Y
29269,MRS.,VANESSA,GRIFFIN,14-05-1960,M,F,vanessa.griffinnobethanalytics.com,90000,4,High School,Professional,Y
29270,MR.,CARLOS,ALLEN,12-01-1960,M,M,carlos.allennobethanalytics.com,100000,0,Partial College,Professional,Y
29271,MR.,ANTONIO,HENDERSON,25-06-1960,S,M,antonio.hendersonnobethanalytics.com,100000,0,Partial College,Professional,N
29272,MR.,ALEX,KING,14-01-1960,M,M,alex.kingnobethanalytics.com,100000,0,Partial College,Professional,Y
29273,MR.,TIMOTHY,LOPEZ,12-02-1960,M,M,timothy.lopeznobethanalytics.com,100000,0,Partial College,Professional,Y
29274,MR.,MIGUEL,GREEN,22-07-1960,S,M,miguel.greennobethanalytics.com,120000,5,High School,Professional,Y
29275,MRS.,TAYLOR,THOMAS,15-05-1953,S,F,taylor.thomasnobethanalytics.com,70000,3,Graduate Degree,Management,N
29276,MRS.,SYDNEY,FLORES,22-08-1953,M,F,sydney.floresnobethanalytics.com,70000,3,Graduate Degree,Management,Y
29277,MRS.,SAMANTHA,MOHAMED,27-04-1953,S,F,samantha.mohamednobethanalytics.com,70000,3,Graduate Degree,Management,N
29278,MRS.,JANET,SCOTT,18-08-1953,S,F,janet.scottnobethanalytics.com,70000,3,Graduate Degree,Management,Y
29279,MRS.,HAILEY,TURNER,21-07-1953,S,F,hailey.turnernobethanalytics.com,70000,3,Graduate Degree,Management,Y
29280,MRS.,ERIN,COOK,09-02-1951,S,F,erin.cooknobethanalytics.com,40000,3,Partial College,Professional,N
29281,MR.,CHARLES,ANDERSON,26-02-1950,S,M,charles.andersonnobethanalytics.com,40000,4,Partial College,Professional,N
29282,MRS.,TAYLOR,JACKSON,13-09-1949,M,F,taylor.jacksonnobethanalytics.com,30000,4,High School,Professional,Y
29283,MR.,JEFF,SMITH,10-07-1949,M,M,jeff.smithnobethanalytics.com,30000,4,High School,Professional,N
29284,MRS.,RILEY,HUGHES,04-12-1949,S,F,riley.hughesnobethanalytics.com,30000,4,High School,Professional,N
29285,MR.,THOMAS,ADAMS,14-01-1949,S,M,thomas.adamsnobethanalytics.com,40000,4,High School,Professional,N
29286,MR.,RODNEY,ALVAREZ,20-05-1964,S,M,rodney.alvareznobethanalytics.com,60000,3,Bachelors,Professional,N
29287,MRS.,SUZANNE,LIN,25-02-1964,M,F,suzanne.linnobethanalytics.com,60000,4,Bachelors,Professional,Y
29288,MR.,GLENN,LIN,18-10-1964,M,M,glenn.linnobethanalytics.com,60000,4,Bachelors,Professional,N
29289,MR.,DEVON,RAJE,27-08-1964,S,M,devon.rajenobethanalytics.com,70000,0,Bachelors,Professional,Y
29290,MR.,TROY,GARCIA,15-10-1963,S,M,troy.garcianobethanalytics.com,60000,5,Bachelors,Professional,N
29291,MRS.,NANCY,SUBRAM,23-10-1963,M,F,nancy.subramnobethanalytics.com,60000,3,Bachelors,Professional,N
29292,MRS.,DIANA,DOMINGUEZ,07-01-1967,S,F,diana.domingueznobethanalytics.com,90000,2,Bachelors,Professional,N
29293,MR.,NUAN,WU,02-06-1967,S,M,nuan.wunobethanalytics.com,90000,3,Bachelors,Professional,Y
29294,MRS.,ALLISON,COOPER,17-06-1961,S,F,allison.coopernobethanalytics.com,60000,1,Partial College,Skilled Manual,N
29295,MR.,GLENN,LI,25-02-1966,S,M,glenn.linobethanalytics.com,110000,0,Graduate Degree,Management,Y
29296,MS.,NICHOLE,LUO,20-11-1966,S,F,nichole.luonobethanalytics.com,110000,0,Graduate Degree,Management,N
29297,MRS.,NINA,PAL,22-10-1960,S,F,nina.palnobethanalytics.com,60000,1,Partial College,Skilled Manual,N
29298,MRS.,DIANA,MORENO,01-07-1960,S,F,diana.morenonobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
29299,MRS.,BETHANY,KUMAR,18-10-1960,M,F,bethany.kumarnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
29300,MR.,JOE,MADAN,27-10-1965,S,M,joe.madannobethanalytics.com,70000,0,Bachelors,Professional,N
29301,MR.,ALVIN,NATH,07-11-1965,M,M,alvin.nathnobethanalytics.com,80000,5,Bachelors,Professional,Y
29302,MS.,CAROLYN,FERNANDEZ,19-01-1964,S,F,carolyn.fernandeznobethanalytics.com,70000,0,Bachelors,Professional,N
29303,MR.,ARTURO,PAL,22-07-1964,S,M,arturo.palnobethanalytics.com,70000,0,Bachelors,Professional,Y
29304,MR.,WILLIE,WANG,02-09-1959,M,M,willie.wangnobethanalytics.com,100000,5,Bachelors,Professional,Y
29305,MRS.,BETH,ALVAREZ,13-05-1959,S,F,beth.alvareznobethanalytics.com,100000,5,Bachelors,Professional,N
29306,MR.,RAFAEL,ANAND,16-08-1963,S,M,rafael.anandnobethanalytics.com,70000,0,Bachelors,Professional,N
29307,MR.,ROSS,MALHOTRA,05-03-1963,S,M,ross.malhotranobethanalytics.com,70000,0,Bachelors,Professional,N
29308,MR.,PHILLIP,VANCE,13-07-1963,S,M,phillip.vancenobethanalytics.com,70000,0,Bachelors,Professional,N
29309,MR.,RODNEY,NAVARRO,01-04-1963,S,M,rodney.navarronobethanalytics.com,70000,0,Bachelors,Professional,Y
29310,MR.,ARMANDO,GUTIERREZ,23-10-1963,S,M,armando.gutierreznobethanalytics.com,70000,0,Bachelors,Professional,N
29311,MRS.,MARIE,CARLSON,10-05-1962,S,F,marie.carlsonnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
29312,MRS.,COLLEEN,SHE,18-04-1962,S,F,colleen.shenobethanalytics.com,70000,5,Partial College,Skilled Manual,Y
29313,MR.,JÉSUS,SANZ,08-10-1961,M,M,jésus.sanznobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
29314,MRS.,MEREDITH,MALHOTRA,06-11-1961,M,F,meredith.malhotranobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
29315,MRS.,JILL,GOMEZ,11-10-1958,M,F,jill.gomeznobethanalytics.com,90000,2,Bachelors,Professional,Y
29316,MR.,MAX,ROMERO,22-11-1958,S,M,max.romeronobethanalytics.com,90000,2,Bachelors,Professional,N
29317,MR.,JAMES,HILL,03-07-1958,S,M,james.hillnobethanalytics.com,90000,2,Bachelors,Professional,N
29318,MR.,EDGAR,PEREZ,18-11-1958,M,M,edgar.pereznobethanalytics.com,100000,4,Bachelors,Management,Y
29319,MR.,ALVIN,PAL,14-07-1957,S,M,alvin.palnobethanalytics.com,70000,1,Partial College,Skilled Manual,N
29320,MR.,WESLEY,HUANG,14-02-1960,M,M,wesley.huangnobethanalytics.com,70000,5,Partial College,Skilled Manual,N
29321,MR.,ROGER,ZHENG,02-09-1960,S,M,roger.zhengnobethanalytics.com,70000,5,Partial College,Skilled Manual,Y
29322,MR.,GAVIN,ALEXANDER,24-05-1976,S,M,gavin.alexandernobethanalytics.com,30000,0,High School,Skilled Manual,Y
29323,MS.,ANDREA,COOPER,15-03-1976,S,F,andrea.coopernobethanalytics.com,40000,0,High School,Skilled Manual,Y
29324,MS.,KAYLA,WILLIAMS,25-04-1976,M,F,kayla.williamsnobethanalytics.com,40000,0,High School,Skilled Manual,Y
29325,MR.,CAMERON,THOMAS,18-08-1976,M,M,cameron.thomasnobethanalytics.com,40000,0,High School,Skilled Manual,N
29326,MS.,VICTORIA,DIAZ,17-02-1980,S,F,victoria.diaznobethanalytics.com,30000,0,High School,Skilled Manual,N
29327,MR.,ALLEN,CHANDRA,12-08-1980,M,M,allen.chandranobethanalytics.com,30000,0,High School,Skilled Manual,N
29328,MR.,JASON,ALEXANDER,13-10-1979,M,M,jason.alexandernobethanalytics.com,30000,0,High School,Skilled Manual,Y
29329,MR.,LUCAS,CAMPBELL,18-02-1979,S,M,lucas.campbellnobethanalytics.com,30000,0,High School,Skilled Manual,Y
29330,MS.,ALEXA,WARD,12-07-1980,M,F,alexa.wardnobethanalytics.com,40000,0,High School,Skilled Manual,Y
29331,MR.,MELVIN,YUAN,15-03-1937,M,M,melvin.yuannobethanalytics.com,30000,2,Partial College,Clerical,N
29332,MRS.,SHAWNA,GOEL,11-08-1937,S,F,shawna.goelnobethanalytics.com,30000,2,Partial College,Clerical,N
29333,MRS.,ABBY,MARTINEZ,10-09-1937,S,F,abby.martineznobethanalytics.com,40000,2,Bachelors,Management,N
29334,MS.,PAIGE,HOWARD,12-05-1979,S,F,paige.howardnobethanalytics.com,30000,0,Partial High School,Clerical,N
29335,MR.,JUSTIN,BRYANT,10-03-1978,S,M,justin.bryantnobethanalytics.com,30000,0,Partial High School,Clerical,N
29336,MR.,NATHANIEL,BAILEY,17-07-1978,S,M,nathaniel.baileynobethanalytics.com,40000,0,High School,Skilled Manual,N
29337,MR.,HECTOR,GOMEZ,18-02-1938,S,M,hector.gomeznobethanalytics.com,30000,2,Partial College,Clerical,Y
29338,MRS.,BRIDGET,SHAN,21-08-1938,M,F,bridget.shannobethanalytics.com,40000,2,Bachelors,Management,Y
29339,MR.,BRANDON,LI,12-10-1979,S,M,brandon.linobethanalytics.com,30000,0,Partial High School,Clerical,N
29340,MS.,RACHEL,COX,05-10-1979,S,F,rachel.coxnobethanalytics.com,30000,0,Partial High School,Clerical,N
29341,MR.,LUCAS,STEWART,02-07-1979,S,M,lucas.stewartnobethanalytics.com,30000,0,Partial High School,Clerical,N
29342,MRS.,CASSIE,ANAND,20-08-1940,M,F,cassie.anandnobethanalytics.com,30000,2,Partial College,Clerical,N
29343,MR.,GLENN,WU,14-04-1940,M,M,glenn.wunobethanalytics.com,40000,2,Bachelors,Management,N
29344,MR.,GILBERT,YE,10-11-1942,S,M,gilbert.yenobethanalytics.com,40000,2,Bachelors,Management,Y
29345,,RANDALL,DIAZ,26-02-1942,S,NA,randall.diaznobethanalytics.com,40000,2,Bachelors,Management,N
29346,MRS.,BRIANA,ORTEGA,12-07-1942,S,F,briana.orteganobethanalytics.com,50000,2,Graduate Degree,Management,N
29347,MR.,JONATHAN,EDWARDS,15-08-1965,M,M,jonathan.edwardsnobethanalytics.com,40000,0,Bachelors,Professional,N
29348,MR.,MIGUEL,BRYANT,15-07-1965,M,M,miguel.bryantnobethanalytics.com,50000,3,Bachelors,Skilled Manual,Y
29349,MRS.,GABRIELLE,BRYANT,04-10-1965,S,F,gabrielle.bryantnobethanalytics.com,50000,3,Bachelors,Skilled Manual,N
29350,MRS.,JULIA,THOMPSON,09-11-1965,S,F,julia.thompsonnobethanalytics.com,50000,3,Bachelors,Skilled Manual,Y
29351,MR.,JASON,HALL,26-06-1965,S,M,jason.hallnobethanalytics.com,50000,3,Bachelors,Skilled Manual,N
29352,MRS.,LYDIA,GONZALEZ,11-08-1965,S,F,lydia.gonzaleznobethanalytics.com,50000,3,Bachelors,Skilled Manual,N
29353,MR.,ORLANDO,GOMEZ,17-08-1965,M,M,orlando.gomeznobethanalytics.com,50000,3,Bachelors,Skilled Manual,Y
29354,MR.,ISAIAH,EDWARDS,11-09-1965,S,M,isaiah.edwardsnobethanalytics.com,60000,0,Graduate Degree,Professional,Y
29355,MS.,VIRGINIA,FERNANDEZ,03-11-1968,M,F,virginia.fernandeznobethanalytics.com,40000,0,Graduate Degree,Clerical,Y
29356,MR.,CASEY,DIAZ,02-08-1968,M,M,casey.diaznobethanalytics.com,40000,0,Graduate Degree,Clerical,Y
29357,MR.,RICHARD,BROWN,08-05-1968,S,M,richard.brownnobethanalytics.com,40000,0,Graduate Degree,Clerical,N
29358,MS.,PRISCILLA,CHANDE,01-08-1968,M,F,priscilla.chandenobethanalytics.com,40000,0,Graduate Degree,Clerical,N
29359,MR.,HAROLD,FERNANDEZ,20-11-1968,M,M,harold.fernandeznobethanalytics.com,40000,0,Graduate Degree,Clerical,N
29360,MR.,BRYANT,RODRIGUEZ,09-09-1968,S,M,bryant.rodrigueznobethanalytics.com,40000,0,Bachelors,Professional,N
29361,MRS.,SHEENA,NARA,03-06-1967,S,F,sheena.naranobethanalytics.com,20000,1,Partial College,Manual,N
29362,MR.,EMMANUEL,CHANDRA,26-09-1967,S,M,emmanuel.chandranobethanalytics.com,20000,1,Partial College,Manual,Y
29363,MRS.,CRISTINA,JAI,25-12-1967,S,F,cristina.jainobethanalytics.com,20000,1,Partial College,Manual,Y
29364,MR.,LEE,RUBIO,24-03-1966,M,M,lee.rubionobethanalytics.com,10000,4,Partial High School,Manual,Y
29365,MRS.,CHERYL,CARLSON,07-01-1966,S,F,cheryl.carlsonnobethanalytics.com,20000,1,High School,Manual,Y
29366,MR.,DOMINIC,PATEL,11-07-1967,S,M,dominic.patelnobethanalytics.com,40000,0,Bachelors,Professional,N
29367,MR.,RANDY,YE,13-03-1967,S,M,randy.yenobethanalytics.com,40000,0,Bachelors,Professional,N
29369,MR.,ARTURO,HE,24-09-1967,S,M,arturo.henobethanalytics.com,40000,0,Bachelors,Professional,Y
29370,MR.,MASON,KELLY,18-10-1927,S,M,mason.kellynobethanalytics.com,30000,1,Bachelors,Clerical,N
29371,MR.,MATTHEW,WALKER,14-12-1966,M,M,matthew.walkernobethanalytics.com,20000,2,High School,Manual,Y
29372,MRS.,DAISY,SANZ,02-10-1966,M,F,daisy.sanznobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
29373,MR.,BOBBY,SUBRAM,25-07-1966,M,M,bobby.subramnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
29374,MR.,SHANE,SAI,21-05-1965,M,M,shane.sainobethanalytics.com,20000,2,High School,Manual,Y
29375,MR.,SERGIO,MALHOTRA,06-09-1965,M,M,sergio.malhotranobethanalytics.com,20000,2,High School,Manual,Y
29376,MR.,MATTHEW,ROBINSON,09-09-1965,S,M,matthew.robinsonnobethanalytics.com,20000,2,High School,Manual,Y
29377,MRS.,REBEKAH,CARLSON,27-08-1965,M,F,rebekah.carlsonnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
29378,MR.,DOMINIC,VANCE,13-02-1965,M,M,dominic.vancenobethanalytics.com,30000,1,Bachelors,Skilled Manual,N
29379,MR.,CRAIG,GILL,13-05-1965,M,M,craig.gillnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
29380,MRS.,TERESA,BLANCO,15-10-1964,M,F,teresa.blanconobethanalytics.com,20000,3,High School,Manual,Y
29381,MR.,MELVIN,SHEN,09-05-1964,M,M,melvin.shennobethanalytics.com,20000,3,High School,Manual,Y
29382,MRS.,KARLA,DENG,13-09-1964,M,F,karla.dengnobethanalytics.com,20000,3,High School,Manual,Y
29383,MRS.,KAITLIN,VANCE,16-06-1963,S,F,kaitlin.vancenobethanalytics.com,10000,3,Partial High School,Manual,N
29384,MRS.,LATASHA,SANZ,02-06-1963,M,F,latasha.sanznobethanalytics.com,10000,4,Partial High School,Manual,Y
29385,MR.,DON,LAL,05-03-1963,S,M,don.lalnobethanalytics.com,20000,4,High School,Manual,N
29386,MR.,FRANKLIN,WANG,10-05-1932,S,M,franklin.wangnobethanalytics.com,20000,2,Partial College,Manual,Y
29387,MRS.,JENNY,CAI,03-12-1933,S,F,jenny.cainobethanalytics.com,10000,4,High School,Manual,N
29388,MR.,CALVIN,KUMAR,23-04-1966,M,M,calvin.kumarnobethanalytics.com,40000,0,Bachelors,Professional,Y
29389,MR.,THOMAS,PHILLIPS,18-02-1966,M,M,thomas.phillipsnobethanalytics.com,40000,0,Bachelors,Professional,Y
29390,MS.,SUMMER,RODRIGUEZ,14-05-1966,S,F,summer.rodrigueznobethanalytics.com,40000,0,Bachelors,Professional,Y
29391,MS.,EBONY,CHANDRA,14-10-1966,S,F,ebony.chandranobethanalytics.com,40000,0,Bachelors,Professional,N
29392,MS.,TAMARA,ANDERSEN,17-06-1966,M,F,tamara.andersennobethanalytics.com,40000,0,Bachelors,Professional,Y
29393,MRS.,SHEENA,RAI,13-11-1963,S,F,sheena.rainobethanalytics.com,30000,2,Partial College,Clerical,N
29394,MRS.,RAQUEL,TORRES,05-11-1962,S,F,raquel.torresnobethanalytics.com,30000,1,Partial College,Clerical,Y
29395,MRS.,LYDIA,RANA,08-04-1934,S,F,lydia.rananobethanalytics.com,20000,2,Partial College,Clerical,N
29396,MR.,ARTURO,ZENG,01-06-1934,M,M,arturo.zengnobethanalytics.com,30000,1,Bachelors,Skilled Manual,N
29397,MR.,WALTER,RAMOS,14-05-1965,M,M,walter.ramosnobethanalytics.com,30000,2,Partial College,Clerical,Y
29398,MR.,BRUCE,SURI,20-07-1965,S,M,bruce.surinobethanalytics.com,40000,0,Bachelors,Professional,N
29399,MS.,JANET,GOMEZ,03-02-1965,S,F,janet.gomeznobethanalytics.com,40000,0,Bachelors,Professional,Y
29400,MR.,MARVIN,BROWNING,24-10-1965,M,M,marvin.browningnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29401,MR.,JÉSUS,GOMEZ,01-11-1965,M,M,jésus.gomeznobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29402,MR.,DAMIEN,ANDERSEN,21-04-1964,S,M,damien.andersennobethanalytics.com,30000,2,Partial College,Clerical,N
29403,MR.,ERIK,ROMERO,05-07-1964,M,M,erik.romeronobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29404,MRS.,CHLOE,ROSS,06-05-1963,S,F,chloe.rossnobethanalytics.com,30000,3,Partial College,Clerical,N
29405,MS.,MEAGAN,VANCE,23-12-1977,S,F,meagan.vancenobethanalytics.com,20000,0,High School,Manual,N
29406,MS.,MELISSA,WARD,25-09-1976,M,F,melissa.wardnobethanalytics.com,10000,0,Partial High School,Manual,N
29408,MRS.,HEATHER,CHEN,24-08-1979,M,F,heather.chennobethanalytics.com,20000,4,High School,Manual,Y
29409,MRS.,KELSEY,PAL,23-10-1979,S,F,kelsey.palnobethanalytics.com,30000,3,Partial College,Clerical,N
29410,MR.,LUCAS,PRICE,21-02-1979,S,M,lucas.pricenobethanalytics.com,30000,3,Partial College,Clerical,Y
29411,MRS.,CARA,LIN,17-10-1963,M,F,cara.linnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29412,MRS.,MELINDA,GUTIERREZ,18-09-1962,M,F,melinda.gutierreznobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29413,MR.,ARTHUR,GARCIA,07-09-1978,M,M,arthur.garcianobethanalytics.com,30000,3,Partial College,Clerical,Y
29414,MRS.,LYDIA,PATEL,25-08-1978,S,F,lydia.patelnobethanalytics.com,30000,3,Partial College,Clerical,N
29415,MR.,OSCAR,FLORES,25-09-1977,S,M,oscar.floresnobethanalytics.com,30000,0,Partial College,Clerical,Y
29416,MR.,PEDRO,RAMOS,13-08-1975,S,M,pedro.ramosnobethanalytics.com,10000,0,Partial High School,Manual,N
29417,MS.,KELLIE,VAZQUEZ,02-03-1975,M,F,kellie.vazqueznobethanalytics.com,10000,0,Partial High School,Manual,Y
29418,MS.,LINDSEY,SHARMA,21-10-1975,S,F,lindsey.sharmanobethanalytics.com,20000,0,High School,Manual,N
29419,MS.,CARRIE,VAZQUEZ,23-11-1976,S,F,carrie.vazqueznobethanalytics.com,20000,0,High School,Manual,Y
29420,MS.,LINDA,TRAVERS,13-01-1976,M,F,linda.traversnobethanalytics.com,20000,0,High School,Manual,N
29421,MR.,BLAKE,WILLIAMS,19-02-1976,S,M,blake.williamsnobethanalytics.com,20000,0,High School,Manual,N
29422,MR.,IAN,ADAMS,19-08-1976,S,M,ian.adamsnobethanalytics.com,20000,0,High School,Manual,Y
29423,MR.,TONY,LUO,08-06-1976,S,M,tony.luonobethanalytics.com,20000,0,High School,Manual,N
29424,MR.,ERIK,GILL,05-08-1974,M,M,erik.gillnobethanalytics.com,10000,0,Partial High School,Manual,Y
29425,MR.,TOMMY,XIE,26-07-1974,S,M,tommy.xienobethanalytics.com,20000,0,Partial High School,Manual,N
29426,MR.,NEIL,GOMEZ,02-10-1974,S,M,neil.gomeznobethanalytics.com,20000,0,Partial High School,Manual,N
29427,MR.,WESLEY,CHEN,11-08-1974,S,M,wesley.chennobethanalytics.com,20000,0,Partial High School,Manual,N
29428,MR.,KRISTOPHER,PEREZ,11-06-1974,M,M,kristopher.pereznobethanalytics.com,20000,0,Partial High School,Manual,Y
29429,MS.,MARIE,SUAREZ,22-05-1975,S,F,marie.suareznobethanalytics.com,30000,0,Partial College,Clerical,N
29430,MS.,DONNA,GOEL,04-11-1975,S,F,donna.goelnobethanalytics.com,30000,0,Partial College,Clerical,N
29431,MRS.,MARIE,GUTIERREZ,17-09-1975,M,F,marie.gutierreznobethanalytics.com,40000,1,Bachelors,Skilled Manual,N
29432,MRS.,GABRIELLE,ROBERTS,08-07-1975,M,F,gabrielle.robertsnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29433,MR.,THOMAS,KING,14-02-1975,M,M,thomas.kingnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
29434,MRS.,DONNA,YUAN,02-10-1962,M,F,donna.yuannobethanalytics.com,10000,1,Bachelors,Manual,Y
29435,MR.,STANLEY,RODRIGUEZ,11-11-1962,M,M,stanley.rodrigueznobethanalytics.com,10000,1,Bachelors,Manual,Y
29436,MRS.,ADRIANA,RAMAN,17-01-1961,S,F,adriana.ramannobethanalytics.com,10000,1,Bachelors,Manual,N
29437,MRS.,HALEY,BELL,02-07-1962,S,F,haley.bellnobethanalytics.com,20000,1,Graduate Degree,Clerical,N
29438,MR.,TERRANCE,FERNANDEZ,18-07-1961,M,M,terrance.fernandeznobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
29439,MRS.,LAURA,ZHU,16-10-1961,M,F,laura.zhunobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
29440,MR.,RAFAEL,CAI,10-10-1961,S,M,rafael.cainobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
29441,MRS.,ADRIANA,PATEL,04-08-1936,M,F,adriana.patelnobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
29442,MR.,DAMIEN,YUAN,03-09-1958,S,M,damien.yuannobethanalytics.com,10000,1,Bachelors,Manual,Y
29444,MRS.,BETH,BLANCO,08-09-1956,M,F,beth.blanconobethanalytics.com,20000,1,Bachelors,Clerical,Y
29445,MRS.,BONNIE,LAL,27-09-1937,S,F,bonnie.lalnobethanalytics.com,10000,2,Bachelors,Clerical,Y
29446,MRS.,JAMIE,MA,16-04-1937,S,F,jamie.manobethanalytics.com,20000,1,Graduate Degree,Clerical,N
29447,MRS.,LINDSAY,DENG,25-05-1938,S,F,lindsay.dengnobethanalytics.com,10000,2,Bachelors,Clerical,N
29448,,LINDSEY,YUAN,28-11-1941,S,NA,lindsey.yuannobethanalytics.com,20000,1,Partial College,Manual,Y
29449,MRS.,LAURA,CHEN,06-06-1941,S,F,laura.chennobethanalytics.com,30000,1,Bachelors,Clerical,Y
29450,MR.,BRADLEY,CHANDE,07-11-1942,S,M,bradley.chandenobethanalytics.com,10000,2,Partial College,Manual,Y
29451,MR.,GEOFFREY,LOPEZ,23-09-1942,S,M,geoffrey.lopeznobethanalytics.com,10000,3,Partial College,Manual,N
29452,MS.,MEREDITH,ROMERO,23-05-1979,S,F,meredith.romeronobethanalytics.com,10000,0,Partial College,Manual,Y
29453,MR.,VICTOR,VAZQUEZ,25-08-1980,M,M,victor.vazqueznobethanalytics.com,20000,0,Bachelors,Clerical,Y
29454,MS.,VICTORIA,BRADLEY,24-01-1978,M,F,victoria.bradleynobethanalytics.com,10000,0,Partial College,Manual,Y
29455,MS.,DAWN,ZENG,09-07-1978,M,F,dawn.zengnobethanalytics.com,10000,0,Partial College,Manual,Y
29456,MS.,LINDSAY,SHE,27-06-1978,S,F,lindsay.shenobethanalytics.com,10000,0,Partial College,Manual,Y
29457,MS.,CYNTHIA,KAPOOR,28-07-1978,S,F,cynthia.kapoornobethanalytics.com,10000,0,Partial College,Manual,N
29458,MR.,DANNY,MORENO,24-02-1977,S,M,danny.morenonobethanalytics.com,10000,0,High School,Manual,Y
29459,MR.,MARCO,MALHOTRA,04-05-1977,S,M,marco.malhotranobethanalytics.com,10000,0,High School,Manual,N
29460,MR.,ANDRES,CHANDER,15-03-1977,M,M,andres.chandernobethanalytics.com,10000,0,High School,Manual,N
29461,MR.,COLIN,XU,09-10-1977,M,M,colin.xunobethanalytics.com,10000,0,High School,Manual,Y
29462,MR.,CLINTON,HERNANDEZ,22-07-1979,S,M,clinton.hernandeznobethanalytics.com,20000,0,Bachelors,Clerical,Y
29463,MR.,LUCAS,GONZALES,20-08-1978,S,M,lucas.gonzalesnobethanalytics.com,10000,1,High School,Manual,Y
29464,MR.,EUGENE,GAO,05-09-1977,S,M,eugene.gaonobethanalytics.com,10000,1,High School,Manual,N
29465,MR.,ROY,GILL,19-06-1977,S,M,roy.gillnobethanalytics.com,20000,0,Partial College,Manual,Y
29466,MR.,LANCE,JIMENEZ,26-11-1943,M,M,lance.jimeneznobethanalytics.com,30000,1,Bachelors,Clerical,Y
29467,MRS.,MONICA,MEHTA,16-10-1961,M,F,monica.mehtanobethanalytics.com,30000,4,Graduate Degree,Clerical,Y
29468,MRS.,JACQUELINE,MORRIS,27-06-1961,M,F,jacqueline.morrisnobethanalytics.com,30000,4,Graduate Degree,Clerical,N
29469,MRS.,DOMINIQUE,SAUNDERS,26-04-1961,M,F,dominique.saundersnobethanalytics.com,30000,3,Graduate Degree,Clerical,N
29470,MR.,NATHAN,ROBERTS,25-08-1960,S,M,nathan.robertsnobethanalytics.com,10000,1,High School,Manual,N
